MovieID,Titolo Film,Genere film,AnnoFilm
2453,Airport 1975,Drama,1974
2454,Airport '77,Drama,1977
2455,Rollercoaster,Drama|Thriller,1977
2456,"Towering Inferno, The",Action|Drama,1974
2457,Alligator,Action|Horror|Sci-Fi,1980
2458,Meteor,Sci-Fi,1979
2459,Westworld,Action|Sci-Fi|Thriller|Western,1973
2460,Logan's Run,Action|Adventure|Sci-Fi,1976
2461,Planet of the Apes,Action|Sci-Fi,1968
2462,Beneath the Planet of the Apes,Action|Sci-Fi,1970
2463,Battle for the Planet of the Apes,Action|Sci-Fi,1973
2464,Conquest of the Planet of the Apes,Action|Sci-Fi,1972
2465,Escape from the Planet of the Apes,Action|Sci-Fi,1971
2466,Avalanche,Action,1978
2467,Earthquake,Action,1974
2468,"Concorde: Airport '79, The",Drama,1979
2469,Beyond the Poseidon Adventure,Adventure,1979
2470,Dancemaker,Documentary,1998
2471,Analyze This,Comedy,1999
2472,"Corruptor, The",Action|Crime|Drama|Thriller,1999
2473,Cruel Intentions,Drama,1999
2474,"Lock, Stock & Two Smoking Barrels",Comedy|Crime|Thriller,1998
2475,Six Ways to Sunday,Comedy,1997
2476,"School of Flesh, The (L' École de la chair)",Drama,1998
2477,Relax... It's Just Sex,Comedy,1998
2478,"Deep End of the Ocean, The",Drama,1999
2479,Harvest,Drama,1998
2480,"Rage: Carrie 2, The",Horror,1999
2481,Wing Commander,Action|Sci-Fi,1999
2482,"Haunting, The",Horror|Thriller,1963
2483,Dead Ringers,Drama|Thriller,1988
2484,My Boyfriend's Back,Comedy,1993
2485,Village of the Damned,Horror|Sci-Fi|Thriller,1960
2486,Children of the Damned,Horror|Sci-Fi|Thriller,1963
2487,Baby Geniuses,Comedy,1999
2488,Telling You,Comedy|Drama|Romance,1998
2489,I Stand Alone (Seul contre tous),Drama,1998
2490,Forces of Nature,Comedy|Romance,1999
2491,"King and I, The",Animation|Children's,1999
2492,Ravenous,Drama|Horror,1999
2493,True Crime,Crime|Thriller,1999
2494,Bandits,Drama,1997
2495,Beauty,Drama,1998
2496,"Empty Mirror, The",Drama,1999
2497,"King and I, The",Musical,1956
2498,Doug's 1st Movie,Animation|Children's,1999
2499,EDtv,Comedy,1999
2500,"Mod Squad, The",Action|Crime,1999
2501,Among Giants,Drama|Romance,1998
2502,"Walk on the Moon, A",Drama|Romance,1999
2503,"Matrix, The",Action|Sci-Fi|Thriller,1999
2504,10 Things I Hate About You,Comedy|Romance,1999
2505,Tango,Drama,1998
2506,"Out-of-Towners, The",Comedy,1999
2507,"Dreamlife of Angels, The (La Vie rêvée des anges)",Drama,1998
2508,"Love, etc.",Drama,1996
2509,Metroland,Comedy|Drama,1997
2510,"Sticky Fingers of Time, The",Sci-Fi,1997
2511,Following,Drama,1998
2512,Go,Crime,1999
2513,Never Been Kissed,Comedy|Romance,1999
2514,Twin Dragons (Shuang long hui),Action|Comedy,1992
2515,Cookie's Fortune,Mystery,1999
2516,Foolish,Comedy,1999
2517,"Lovers of the Arctic Circle, The (Los Amantes del Círculo Polar)",Drama|Romance,1998
2518,"Goodbye, Lover",Comedy|Crime|Thriller,1999
2519,Life,Comedy,1999
2520,Clubland,Drama,1998
2521,Friends & Lovers,Comedy|Drama|Romance,1999
2522,Hideous Kinky,Drama,1998
2523,Jeanne and the Perfect Guy (Jeanne et le garçon formidable),Comedy|Romance,1998
2524,"Joyriders, The",Drama,1999
2525,"Monster, The (Il Mostro)",Comedy,1994
2526,Open Your Eyes (Abre los ojos),Drama|Romance|Sci-Fi,1997
2527,Photographer (Fotoamator),Documentary,1998
2528,SLC Punk!,Comedy|Drama,1998
2529,Lost & Found,Comedy|Romance,1999
2530,Pushing Tin,Comedy,1999
2531,Election,Comedy,1999
2532,eXistenZ,Action|Sci-Fi|Thriller,1999
2533,"Little Bit of Soul, A",Comedy,1998
2534,Mighty Peking Man (Hsing hsing wang),Adventure|Sci-Fi,1977
2535,Nô,Drama,1998
2536,Let it Come Down: The Life of Paul Bowles,Documentary,1998
2537,Entrapment,Crime|Thriller,1999
2538,Idle Hands,Comedy|Horror,1999
2539,Get Real,Drama,1998
2540,Heaven,Thriller,1998
2541,"King of Masks, The (Bian Lian)",Drama,1996
2542,Three Seasons,Drama,1999
2543,"Winslow Boy, The",Drama,1998
2544,Mildred Pierce,Drama,1945
2545,Night of the Comet,Action|Horror|Sci-Fi,1984
2546,Chopping Mall (a.k.a. Killbots),Action|Horror|Sci-Fi,1986
2547,My Science Project,Adventure|Sci-Fi,1985
2548,Dick Tracy,Action|Crime,1990
2549,"Mummy, The",Action|Adventure|Horror|Thriller,1999
2550,"Castle, The",Comedy,1997
2551,Mascara,Drama,1999
2552,This Is My Father,Drama|Romance,1998
2553,Xiu Xiu: The Sent-Down Girl (Tian yu),Drama|Romance,1998
2554,"Midsummer Night's Dream, A",Comedy|Fantasy,1999
2555,Trippin',Comedy,1999
2556,After Life,Drama,1998
2557,Black Mask (Hak hap),Action,1996
2558,Edge of Seventeen,Comedy|Drama|Romance,1998
2559,Endurance,Documentary|Drama,1998
2560,Star Wars: Episode I - The Phantom Menace,Action|Adventure|Fantasy|Sci-Fi,1999
2561,"Love Letter, The",Comedy|Romance,1999
2562,Besieged (L' Assedio),Drama,1998
2563,Frogs for Snakes,Comedy|Film-Noir|Thriller,1998
2564,"Saragossa Manuscript, The (Rekopis znaleziony w Saragossie)",Drama,1965
2565,"Mummy, The",Horror|Romance,1932
2566,"Mummy, The",Horror,1959
2567,"Mummy's Curse, The",Horror,1944
2568,"Mummy's Ghost, The",Horror,1944
2569,"Mummy's Hand, The",Horror,1940
2570,"Mummy's Tomb, The",Horror,1942
2571,Mommie Dearest,Drama,1981
2572,Superman,Action|Adventure|Sci-Fi,1978
2573,Superman II,Action|Adventure|Sci-Fi,1980
2574,Superman III,Action|Adventure|Sci-Fi,1983
2575,Superman IV: The Quest for Peace,Action|Adventure|Sci-Fi,1987
2576,Dracula,Horror,1931
2577,Dracula,Horror,1958
2578,House of Dracula,Horror,1945
2579,House of Frankenstein,Horror,1944
2580,Frankenstein,Horror,1931
2581,Son of Frankenstein,Horror,1939
2582,"Ghost of Frankenstein, The",Horror,1942
2583,Frankenstein Meets the Wolf Man,Horror,1943
2584,"Curse of Frankenstein, The",Horror,1957
2585,Son of Dracula,Horror,1943
2586,"Wolf Man, The",Horror,1941
2587,Howling II: Your Sister Is a Werewolf,Horror,1985
2588,Tarantula,Horror|Sci-Fi,1955
2589,"Rocky Horror Picture Show, The",Comedy|Horror|Musical|Sci-Fi,1975
2590,"Flying Saucer, The",Sci-Fi,1950
2591,It Came from Hollywood,Comedy|Documentary,1982
2592,"Thing From Another World, The",Sci-Fi,1951
2593,It Came from Outer Space,Sci-Fi,1953
2594,"War of the Worlds, The",Action|Sci-Fi|War,1953
2595,It Came from Beneath the Sea,Sci-Fi,1955
2596,Invasion of the Body Snatchers,Horror|Sci-Fi,1956
2597,Earth Vs. the Flying Saucers,Sci-Fi,1956
2598,It Conquered the World,Sci-Fi,1956
2599,"Mole People, The",Sci-Fi,1956
2600,Swamp Thing,Horror|Sci-Fi,1982
2601,Pork Chop Hill,War,1959
2602,"Run Silent, Run Deep",War,1958
2603,Notting Hill,Comedy|Romance,1999
2604,"Thirteenth Floor, The",Drama|Sci-Fi|Thriller,1999
2605,Eternity and a Day (Mia eoniotita ke mia mera ),Drama,1998
2606,"Loss of Sexual Innocence, The",Drama,1999
2607,Twice Upon a Yesterday,Comedy|Drama|Romance,1998
2608,Instinct,Drama|Thriller,1999
2609,Buena Vista Social Club,Documentary,1999
2610,Desert Blue,Drama,1999
2611,Finding North,Drama|Romance,1999
2612,Floating,Drama,1997
2613,Free Enterprise,Comedy|Romance|Sci-Fi,1998
2614,Limbo,Drama,1999
2615,Austin Powers: The Spy Who Shagged Me,Comedy,1999
2616,Taxman,Comedy|Drama,1999
2617,"Red Dwarf, The (Le Nain rouge)",Comedy|Drama,1998
2618,"Red Violin, The (Le Violon rouge)",Drama|Mystery,1998
2619,Tarzan,Animation|Children's,1999
2620,"General's Daughter, The",Drama|Thriller,1999
2621,Get Bruce,Documentary,1999
2622,"Ideal Husband, An",Comedy,1999
2623,"Legend of 1900, The (Leggenda del pianista sull'oceano)",Drama,1998
2624,Run Lola Run (Lola rennt),Action|Crime|Romance,1998
2625,Trekkies,Documentary,1997
2626,Big Daddy,Comedy,1999
2627,"Boys, The",Drama,1997
2628,"Dinner Game, The (Le Dîner de cons)",Comedy,1998
2629,My Son the Fanatic,Comedy|Drama|Romance,1998
2630,Zone 39,Sci-Fi,1997
2631,Arachnophobia,Action|Comedy|Sci-Fi|Thriller,1990
2632,"South Park: Bigger, Longer and Uncut",Animation|Comedy,1999
2633,Wild Wild West,Action|Sci-Fi|Western,1999
2634,Summer of Sam,Drama,1999
2635,Broken Vessels,Drama,1998
2636,"Lovers on the Bridge, The (Les Amants du Pont-Neuf)",Drama|Romance,1991
2637,"Late August, Early September (Fin août, début septembre)",Drama,1998
2638,American Pie,Comedy,1999
2639,Arlington Road,Thriller,1999
2640,"Autumn Tale, An (Conte d'automne)",Romance,1998
2641,Muppets From Space,Children's|Comedy,1999
2642,"Blair Witch Project, The",Horror,1999
2643,My Life So Far,Drama,1999
2644,Eyes Wide Shut,Drama,1999
2645,Lake Placid,Horror|Thriller,1999
2646,"Wood, The",Drama,1999
2647,"Velocity of Gary, The",Comedy|Romance,1998
2648,Ghostbusters,Comedy|Horror,1984
2649,Ghostbusters II,Comedy|Horror,1989
2650,Drop Dead Gorgeous,Comedy,1999
2651,"Haunting, The",Horror|Thriller,1999
2652,Inspector Gadget,Action|Adventure|Children's|Comedy,1999
2653,Trick,Romance,1999
2654,Deep Blue Sea,Action|Sci-Fi|Thriller,1999
2655,Mystery Men,Action|Adventure|Comedy,1999
2656,Runaway Bride,Comedy|Romance,1999
2657,Twin Falls Idaho,Drama,1999
2658,"Killing, The",Crime|Film-Noir,1956
2659,Killer's Kiss,Film-Noir,1955
2660,Spartacus,Drama,1960
2661,Lolita,Drama,1962
2662,Barry Lyndon,Drama,1975
2663,"400 Blows, The (Les Quatre cents coups)",Drama,1959
2664,Jules and Jim (Jules et Jim),Drama,1961
2665,Vibes,Adventure|Comedy,1988
2666,"Mosquito Coast, The",Drama,1986
2667,"Golden Child, The",Action|Adventure|Comedy,1986
2668,Brighton Beach Memoirs,Comedy,1986
2669,Assassination,Action,1987
2670,Crimes of the Heart,Comedy|Drama,1986
2671,"Color Purple, The",Drama,1985
2672,"Kindred, The",Horror,1986
2673,No Mercy,Action|Thriller,1986
2674,Ménage (Tenue de soirée),Comedy|Drama,1986
2675,Native Son,Drama,1986
2676,Otello,Drama,1986
2677,"Mission, The",Drama,1986
2678,Little Shop of Horrors,Comedy|Horror|Musical,1986
2679,"Little Shop of Horrors, The",Comedy|Horror,1960
2680,Allan Quartermain and the Lost City of Gold,Action|Adventure,1987
2681,"Morning After, The",Drama|Mystery,1986
2682,Radio Days,Comedy|Drama,1987
2683,From the Hip,Comedy,1987
2684,Outrageous Fortune,Comedy|Mystery,1987
2685,"Bedroom Window, The",Thriller,1987
2686,Deadtime Stories,Horror,1987
2687,Light of Day,Drama,1987
2688,Wanted: Dead or Alive,Action,1987
2689,Frances,Drama,1982
2690,Plenty,Drama,1985
2691,Dick,Comedy,1999
2692,"Gambler, The (A Játékos)",Drama,1997
2693,"Iron Giant, The",Animation|Children's,1999
2694,"Sixth Sense, The",Thriller,1999
2695,"Thomas Crown Affair, The",Action|Thriller,1999
2696,"Thomas Crown Affair, The",Crime|Drama|Thriller,1968
2697,"Acid House, The",Comedy|Drama,1998
2698,"Adventures of Sebastian Cole, The",Comedy|Drama,1998
2699,Illuminata,Comedy,1998
2700,Stiff Upper Lips,Comedy,1998
2701,"Yards, The",Crime|Mystery,1999
2702,Bowfinger,Comedy,1999
2703,Brokedown Palace,Drama,1999
2704,Detroit Rock City,Comedy,1999
2705,Alice and Martin (Alice et Martin),Drama,1998
2706,Better Than Chocolate,Comedy|Romance,1999
2707,Head On,Drama,1998
2708,"Marcello Mastroianni: I Remember Yes, I Remember",Documentary,1997
2709,Cobra,Drama,1925
2710,Never Talk to Strangers,Thriller,1995
2711,Heaven Can Wait,Comedy,1978
2712,"Raven, The",Comedy|Horror,1963
2713,"Tingler, The",Horror,1959
2714,Pit and the Pendulum,Horror,1961
2715,"Tomb of Ligeia, The",Horror,1965
2716,"Masque of the Red Death, The",Horror,1964
2717,Tales of Terror,Horror,1962
2718,Haunted Honeymoon,Comedy,1986
2719,Cat's Eye,Horror,1985
2720,And Now for Something Completely Different,Comedy,1971
2721,Damien: Omen II,Horror,1978
2722,"Final Conflict, The (a.k.a. Omen III: The Final Conflict)",Horror,1981
2723,Airplane!,Comedy,1980
2724,Airplane II: The Sequel,Comedy,1982
2725,"American Werewolf in Paris, An",Comedy|Horror,1997
2726,European Vacation,Comedy,1985
2727,Vacation,Comedy,1983
2728,Funny Farm,Comedy,1988
2729,Big,Comedy|Fantasy,1988
2730,Problem Child,Comedy,1990
2731,Problem Child 2,Comedy,1991
2732,Little Nemo: Adventures in Slumberland,Animation|Children's,1992
2733,Oscar and Lucinda (a.k.a. Oscar & Lucinda),Drama|Romance,1997
2734,Tequila Sunrise,Action|Romance|Thriller,1988
2735,"Pelican Brief, The",Thriller,1993
2736,"Christmas Story, A",Comedy|Drama,1983
2737,Mickey Blue Eyes,Comedy|Romance,1999
2738,Teaching Mrs. Tingle,Comedy|Thriller,1999
2739,Universal Soldier: The Return,Action|Sci-Fi,1999
2740,Universal Soldier,Action|Sci-Fi,1992
2741,Love Stinks,Comedy,1999
2742,Perfect Blue,Animation|Mystery,1997
2743,With Friends Like These...,Comedy,1998
2744,In Too Deep,Action|Thriller,1999
2745,"Source, The",Documentary,1999
2746,"Bat, The",Horror,1959
2747,Iron Eagle,Action|War,1986
2748,Iron Eagle II,Action|War,1988
2749,Aces: Iron Eagle III,Action|War,1992
2750,Iron Eagle IV,Action|War,1995
2751,Three Days of the Condor,Thriller,1975
2752,Hamlet,Drama,1964
2753,Male and Female,Adventure|Drama,1919
2754,Medicine Man,Adventure|Romance,1992
2755,"Spiders, The (Die Spinnen, 1. Teil: Der Goldene See)",Action|Drama,1919
2756,On the Ropes,Documentary,1999
2757,Rosie,Drama,1998
2758,"13th Warrior, The",Action|Horror|Thriller,1999
2759,"Astronaut's Wife, The",Sci-Fi|Thriller,1999
2760,Dudley Do-Right,Children's|Comedy,1999
2761,"Muse, The",Comedy|Drama,1999
2762,Cabaret Balkan (Bure Baruta),Drama,1998
2763,"Dog of Flanders, A",Drama,1999
2764,"Lost Son, The",Drama,1999
2765,Lucie Aubrac,Romance|War,1997
2766,"Very Thought of You, The",Comedy|Romance,1998
2767,Chill Factor,Action|Thriller,1999
2768,Outside Providence,Comedy,1999
2769,Bedrooms & Hallways,Comedy|Romance,1998
2770,I Woke Up Early the Day I Died,Comedy,1998
2771,West Beirut (West Beyrouth),Drama,1998
2772,Stigmata,Thriller,1999
2773,Stir of Echoes,Thriller,1999
2774,Best Laid Plans,Crime|Drama,1999
2775,"Black Cat, White Cat (Crna macka, beli macor)",Comedy|Romance,1998
2776,"Minus Man, The",Drama|Mystery,1999
2777,White Boys,Drama,1999
2778,"Adventures of Milo and Otis, The",Children's,1986
2779,Only Angels Have Wings,Drama,1939
2780,Othello,Drama,1952
2781,Queens Logic,Comedy|Drama,1991
2782,Public Access,Drama|Thriller,1993
2783,Saturn 3,Adventure|Sci-Fi|Thriller,1979
2784,"Soldier's Story, A",Drama,1984
2785,"Communion (a.k.a. Alice, Sweet Alice/Holy Terror)",Horror,1977
2786,Don't Look in the Basement!,Horror,1973
2787,Nightmares,Horror,1983
2788,I Saw What You Did,Thriller,1965
2789,Yellow Submarine,Animation|Musical,1968
2790,American Beauty,Comedy|Drama,1999
2791,Stop Making Sense,Documentary,1984
2792,Blue Streak,Comedy,1999
2793,For Love of the Game,Comedy|Drama,1999
2794,Caligula,Drama,1980
2795,"Hard Day's Night, A",Comedy|Musical,1964
2796,Splendor,Comedy,1999
2797,Sugar Town,Comedy,1999
2798,"Buddy Holly Story, The",Drama,1978
2799,Fright Night,Comedy|Horror,1985
2800,Fright Night Part II,Horror,1989
2801,"Separation, The (La Séparation)",Drama,1994
2802,Barefoot in the Park,Comedy,1967
2803,Deliverance,Adventure|Thriller,1972
2804,Excalibur,Action|Drama|Fantasy|Romance,1981
2805,Lulu on the Bridge,Drama|Mystery|Romance,1998
2806,"Pajama Game, The",Comedy,1957
2807,Sommersby,Drama|Mystery|Romance,1993
2808,Thumbelina,Animation|Children's,1994
2809,Tommy,Drama|Musical,1975
2810,Hell Night,Horror,1981
2811,Operation Condor (Feiying gaiwak),Action|Adventure|Comedy,1990
2812,Operation Condor 2 (Longxiong hudi),Action|Adventure|Comedy,1990
2813,Double Jeopardy,Action|Thriller,1999
2814,Jakob the Liar,Drama,1999
2815,Mumford,Comedy,1999
2816,Dog Park,Comedy|Romance,1998
2817,Guinevere,Drama|Romance,1999
2818,"Adventures of Elmo in Grouchland, The",Children's|Comedy,1999
2819,Simon Sez,Drama,1999
2820,Drive Me Crazy,Comedy|Romance,1999
2821,"Mystery, Alaska",Comedy,1999
2822,Three Kings,Drama|War,1999
2823,"Happy, Texas",Comedy,1999
2824,New Rose Hotel,Action|Drama,1998
2825,Plunkett & MaCleane,Action|Drama,1999
2826,Romance,Drama|Romance,1999
2827,Napoleon and Samantha,Adventure,1972
2828,Alvarez Kelly,Western,1966
2829,And the Ship Sails On (E la nave va),Comedy|War,1984
2830,"Dark Half, The",Horror|Mystery,1993
2831,Gulliver's Travels,Adventure|Animation|Children's,1939
2832,Monkey Shines,Horror|Sci-Fi,1988
2833,Phantasm,Horror|Sci-Fi,1979
2834,Psycho II,Horror|Thriller,1983
2835,Psycho III,Horror|Thriller,1986
2836,Rain,Drama,1932
2837,Sanjuro,Action|Adventure,1962
2838,Random Hearts,Drama|Romance,1999
2839,Superstar,Comedy,1999
2840,Boys Don't Cry,Drama,1999
2841,"Five Wives, Three Secretaries and Me",Documentary,1998
2842,"Ennui, L'",Drama|Romance,1998
2843,"Grandfather, The (El Abuelo)",Drama,1998
2844,"Limey, The",Action|Crime|Drama,1999
2845,"Mating Habits of the Earthbound Human, The",Comedy,1998
2846,Molly,Comedy|Drama,1999
2847,Risky Business,Comedy,1983
2848,Total Recall,Action|Adventure|Sci-Fi|Thriller,1990
2849,Body Heat,Crime|Thriller,1981
2850,Ferris Bueller's Day Off,Comedy,1986
2851,Year of Living Dangerously,Drama|Romance,1982
2852,Children of Paradise (Les enfants du paradis),Drama|Romance,1945
2853,High Plains Drifter,Western,1972
2854,Hang 'em High,Western,1967
2855,Citizen's Band (a.k.a. Handle with Care),Comedy,1977
2856,Drunken Master (Zui quan),Action|Comedy,1979
2857,"Conformist, The (Il Conformista)",Drama,1970
2858,Hairspray,Comedy|Drama,1988
2859,Brief Encounter,Drama|Romance,1946
2860,"Razor's Edge, The",Drama,1984
2861,Reds,Drama,1981
2862,Return with Honor,Documentary,1998
2863,Time of the Gypsies (Dom za vesanje),Drama,1989
2864,Days of Heaven,Drama,1978
2865,"Fire Within, The (Le Feu Follet)",Drama,1963
2866,"Love Bewitched, A (El Amor Brujo)",Musical,1986
2867,"Lady Eve, The",Comedy|Romance,1941
2868,Sullivan's Travels,Comedy,1942
2869,"Palm Beach Story, The",Comedy,1942
2870,Man Facing Southeast (Hombre Mirando al Sudeste),Drama,1986
2871,Niagara,Drama|Thriller,1953
2872,Gilda,Film-Noir,1946
2873,South Pacific,Musical|Romance|War,1958
2874,Flashdance,Drama|Romance,1983
2875,Indochine,Drama|Romance,1992
2876,"Dirty Dozen, The",Action|War,1967
2877,Mike's Murder,Mystery,1984
2878,Help!,Comedy|Musical,1965
2879,Goldfinger,Action,1964
2880,From Russia with Love,Action,1963
2881,Dr. No,Action,1962
2882,"Blue Lagoon, The",Adventure|Drama|Romance,1980
2883,"Fistful of Dollars, A",Action|Western,1964
2884,"Hard 8 (a.k.a. Sydney, a.k.a. Hard Eight)",Crime|Thriller,1996
2885,Home Alone 2: Lost in New York,Children's|Comedy,1992
2886,Penitentiary,Drama,1979
2887,Penitentiary II,Drama,1982
2888,Someone to Watch Over Me,Action|Crime|Thriller,1987
2889,Sparrows,Drama,1926
2890,Naturally Native,Drama,1998
2891,Fight Club,Drama,1999
2892,Beefcake,Drama,1999
2893,"Story of Us, The",Comedy|Drama,1999
2894,Fever Pitch,Comedy|Romance,1997
2895,Joe the King,Crime|Drama,1999
2896,Julien Donkey-Boy,Drama,1999
2897,"Omega Code, The",Action,1999
2898,"Straight Story, The",Drama,1999
2899,"Bad Seed, The",Drama|Thriller,1956
2900,Time Bandits,Adventure|Fantasy|Sci-Fi,1981
2901,"Man and a Woman, A (Un Homme et une Femme)",Drama|Romance,1966
2902,Fitzcarraldo,Adventure|Drama,1982
2903,All That Jazz,Musical,1979
2904,Red Sorghum (Hong Gao Liang),Drama|War,1987
2905,Crimes and Misdemeanors,Comedy,1989
2906,Bats,Horror|Thriller,1999
2907,"Best Man, The",Drama,1999
2908,Bringing Out the Dead,Drama|Horror,1999
2909,Crazy in Alabama,Comedy|Drama,1999
2910,Three to Tango,Comedy|Romance,1999
2911,Body Shots,Drama,1999
2912,Men Cry Bullets,Drama,1997
2913,"Brother, Can You Spare a Dime?",Documentary,1975
2914,"Guardian, The",Horror|Thriller,1990
2915,"Ipcress File, The",Thriller,1965
2916,On Any Sunday,Documentary,1971
2917,Robocop,Action|Crime|Sci-Fi,1987
2918,Robocop 2,Action|Crime|Sci-Fi,1990
2919,Who Framed Roger Rabbit?,Adventure|Animation|Film-Noir,1988
2920,Melvin and Howard,Drama,1980
2921,For Your Eyes Only,Action,1981
2922,Licence to Kill,Action,1989
2923,Live and Let Die,Action,1973
2924,Rawhead Rex,Horror|Thriller,1986
2925,Thunderball,Action,1965
2926,"City, The",Drama,1998
2927,"House on Haunted Hill, The",Horror,1999
2928,Music of the Heart,Drama,1999
2929,Being John Malkovich,Comedy,1999
2930,Dreaming of Joseph Lees,Romance,1998
2931,Man of the Century,Comedy,1999
2932,"Princess Mononoke, The (Mononoke Hime)",Action|Adventure|Animation,1997
2933,"Suburbans, The",Drama,1999
2934,My Best Fiend (Mein liebster Feind),Documentary,1999
2935,Train of Life (Train De Vie),Comedy|Drama,1998
2936,"Bachelor, The",Comedy|Romance,1999
2937,"Bone Collector, The",Thriller,1999
2938,"Insider, The",Drama,1999
2939,American Movie,Documentary,1999
2940,Last Night,Thriller,1998
2941,Portraits Chinois,Drama,1996
2942,Rosetta,Drama,1999
2943,"They Shoot Horses, Don't They?",Drama,1969
2944,Battling Butler,Comedy,1926
2945,Bride of Re-Animator,Comedy|Horror,1990
2946,Bustin' Loose,Comedy,1981
2947,Coma,Thriller,1978
2948,Creepshow,Horror,1982
2949,Creepshow 2,Horror,1987
2950,Re-Animator,Horror,1985
2951,Drugstore Cowboy,Crime|Drama,1989
2952,Falling Down,Action|Drama,1993
2953,"Funhouse, The",Horror,1981
2954,"General, The",Comedy,1927
2955,My Best Girl,Comedy|Romance,1927
2956,Piranha,Horror|Sci-Fi,1978
2957,Rough Night in Jericho,Western,1967
2958,Slaughterhouse,Horror,1987
2959,Slaughterhouse 2,Horror,1988
2960,"Taming of the Shrew, The",Comedy,1967
2961,Nighthawks,Action|Drama,1981
2962,Yojimbo,Comedy|Drama|Western,1961
2963,Repossessed,Comedy,1990
2964,"Omega Man, The",Sci-Fi,1971
2965,Spaceballs,Comedy|Sci-Fi,1987
2966,Robin Hood,Animation|Children's,1973
2967,Mister Roberts,Comedy|Drama|War,1955
2968,Quest for Fire,Adventure,1981
2969,Little Big Man,Comedy|Drama|Western,1970
2970,"Face in the Crowd, A",Drama,1957
2971,Trading Places,Comedy,1983
2972,Meatballs,Comedy,1979
2973,Meatballs Part II,Comedy,1984
2974,Meatballs III,Comedy,1987
2975,Meatballs 4,Comedy,1992
2976,Dead Again,Mystery|Romance|Thriller,1991
2977,Peter's Friends,Comedy|Drama,1992
2978,"Incredibly True Adventure of Two Girls in Love, The",Comedy|Romance,1995
2979,Experience Preferred... But Not Essential,Drama,1982
2980,Under the Rainbow,Comedy,1981
2981,How I Won the War,Comedy|War,1967
2982,Light It Up,Drama,1999
2983,Anywhere But Here,Drama,1999
2984,Dogma,Comedy,1999
2985,"Messenger: The Story of Joan of Arc, The",Drama|War,1999
2986,Pokémon: The First Movie,Animation|Children's,1998
2987,Felicia's Journey,Thriller,1999
2988,Oxygen,Thriller,1999
2989,Where's Marlowe?,Comedy,1999
2990,"Ape, The",Horror|Sci-Fi,1940
2991,British Intelligence,Drama,1940
2992,"Commitments, The",Comedy|Drama,1991
2993,Holiday Inn,Comedy|Musical,1942
2994,"Longest Day, The",Action|Drama|War,1962
2995,Poison Ivy,Thriller,1992
2996,Poison Ivy: New Seduction,Thriller,1997
2997,Ten Benny,Drama,1997
2998,Tora! Tora! Tora!,War,1970
2999,Women on the Verge of a Nervous Breakdown,Comedy|Drama,1988
3000,"Verdict, The",Drama,1982
3001,"Effect of Gamma Rays on Man-in-the-Moon Marigolds, The",Drama,1972
3002,"Adventures of Buckaroo Bonzai Across the 8th Dimension, The",Adventure|Comedy|Sci-Fi,1984
3003,Stand and Deliver,Drama,1987
3004,Moonstruck,Comedy,1987
3005,"Sandpiper, The",Drama|Romance,1965
3006,Jeremiah Johnson,Western,1972
3007,Repulsion,Thriller,1965
3008,Irma la Douce,Comedy,1963
3009,42 Up,Documentary,1998
3010,Liberty Heights,Drama,1999
3011,Mansfield Park,Drama,1999
3012,"Goodbye, 20th Century (Zbogum na dvadesetiot vek)",Drama|Sci-Fi,1998
3013,Sleepy Hollow,Horror|Romance,1999
3014,"World Is Not Enough, The",Action|Thriller,1999
3015,All About My Mother (Todo Sobre Mi Madre),Comedy|Drama,1999
3016,Home Page,Documentary,1999
3017,"Living Dead Girl, The (La Morte Vivante)",Horror,1982
3018,March of the Wooden Soldiers (a.k.a. Laurel & Hardy in Toyland),Comedy,1934
3019,Scrooged,Comedy,1988
3020,Harvey,Comedy,1950
3021,"Bicycle Thief, The (Ladri di biciclette)",Drama,1948
3022,Matewan,Drama,1987
3023,Kagemusha,Drama|War,1980
3024,Chushingura,Drama,1962
3025,McCabe & Mrs. Miller,Drama|Western,1971
3026,Maurice,Drama|Romance,1987
3027,"Grapes of Wrath, The",Drama,1940
3028,My Man Godfrey,Comedy,1957
3029,"Shop Around the Corner, The",Comedy|Romance,1940
3030,"Natural, The",Drama,1984
3031,Shampoo,Comedy|Romance,1975
3032,"River Runs Through It, A",Drama,1992
3033,Fatal Attraction,Thriller,1987
3034,Jagged Edge,Thriller,1985
3035,Stanley & Iris,Drama|Romance,1990
3036,Midnight Run,Action|Adventure|Comedy|Crime,1988
3037,Awakenings,Drama,1990
3038,Come See the Paradise,Drama|Romance,1990
3039,Backdraft,Action|Drama,1991
3040,"Fisher King, The",Comedy|Drama|Romance,1991
3041,"River, The",Drama,1984
3042,Country,Drama,1984
3043,Places in the Heart,Drama,1984
3044,'Night Mother,Drama,1986
3045,End of Days,Action|Thriller,1999
3046,Toy Story 2,Animation|Children's|Comedy,1999
3047,Flawless,Drama,1999
3048,Miss Julie,Drama,1999
3049,Ride with the Devil,Drama|Romance|War,1999
3050,Tumbleweeds,Drama,1999
3051,Bay of Blood (Reazione a catena),Horror,1971
3052,"Distinguished Gentleman, The",Comedy,1992
3053,"Hitch-Hiker, The",Film-Noir,1953
3054,Santa Fe Trail,Drama|Romance|Western,1940
3055,Spring Fever USA (a.k.a. Lauderdale),Comedy,1989
3056,Agnes Browne,Comedy|Drama,1999
3057,"End of the Affair, The",Drama,1999
